code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
2174;2025;941.4812646370024;103.0;13
2175;2025;;;44
2176;2025;2150.6493506493507;63.5;4
2177;2025;;;2
2179;2025;885.1474840948525;81.33333333333333;12
2180;2025;914.5021645021644;59.5;12
2181;2025;316.45569620253167;79.0;2
2183;2025;844.4444444444445;45.0;36
2184;2025;1187.327119883041;224.66666666666666;28
2185;2025;1601.7892892892894;128.0;14
2186;2025;2201.35081292976;56.333333333333336;27
2187;2025;3420.690027173172;93.3;20
2188;2025;1169.6969696969697;100.0;10
2190;2025;;;1
2191;2025;1289.6428571428573;67.25;14
2192;2025;1938.7755102040817;49.0;5
2194;2025;233.7912087912088;70.5;4
2195;2025;1372.5533943554537;164.0;15
2196;2025;2054.794520547945;73.0;6
2198;2025;1826.923076923077;104.0;2
2199;2025;1024.9681801284644;109.4;15
2201;2025;2281.1133648861846;126.0;10
2203;2025;1283.7101217298512;68.66666666666667;18
2204;2025;465.1162790697674;86.0;2
2207;2025;1593.4959349593496;123.0;4
2208;2025;2603.614457831325;83.0;7
2209;2025;1426.8153496956202;86.875;29
2210;2025;;;14
2211;2025;1672.65625;128.0;3
2212;2025;5771.430656345627;190.0;20
2215;2025;;;8
2216;2025;1578.9473684210527;114.0;9
2217;2025;1291.1230212930311;103.6;19
2218;2025;1313.4057971014493;100.33333333333333;16
2219;2025;;;3
2220;2025;1608.814697049991;92.66666666666667;9
2221;2025;3025.7181571815718;65.5;11
2223;2025;2135.270979020979;61.0;9
2224;2025;1470.5882352941176;102.0;3
2226;2025;2476.278228885529;188.0;42
2227;2025;1750.0;80.0;7
2228;2025;;;2
2229;2025;;;5
2230;2025;2264.7058823529414;192.5;7
2231;2025;1092.6666666666667;150.0;8
2232;2025;2364.4688644688645;98.0;7
2233;2025;;;3
2234;2025;943.3962264150944;53.0;22
2236;2025;1443.007662835249;124.25;29
2237;2025;741.3727641830911;79.14285714285714;21
2238;2025;1396.2463202904125;147.28571428571428;108
2239;2025;1782.944214058228;68.16666666666667;15
2240;2025;803.3620970367958;134.0;10
2241;2025;2308.653846153846;117.0;6
2242;2025;1466.6666666666665;59.0;10
2243;2025;1335.5264264932348;107.36363636363636;28
2244;2025;1537.0370370370372;27.0;5
2245;2025;2122.019540159674;109.27272727272727;40
2246;2025;2300.153335037056;110.0;12
2248;2025;;;3
2250;2025;;;6
2251;2025;;;3
2252;2025;;;3
2253;2025;1481.80444134403;83.0;24
2254;2025;1976.7441860465117;86.0;5
2256;2025;467.6096262871688;98.0;13
2257;2025;1665.3355989804588;151.0;18
2258;2025;3222.222222222222;27.0;6
2259;2025;1233.3953062269286;122.33333333333333;16
2260;2025;1518.5217391304348;48.0;17
2261;2025;1105.229044834308;124.5;14
2262;2025;;;1
2263;2025;;;3
2264;2025;1991.77559912854;90.66666666666667;23
2265;2025;;;20
2266;2025;40.816326530612244;49.0;6
2267;2025;2352.9411764705883;170.0;8
2268;2025;2103.694073776589;101.0;15
2270;2025;967.741935483871;93.0;5
2271;2025;;;2
2273;2025;;;2
2274;2025;409.5238095238095;105.0;15
2275;2025;65.10416666666667;192.0;9
2276;2025;;;2
2277;2025;1770.8762254901962;107.0;14
2279;2025;1910.2113572701808;119.4;11
2280;2025;932.1866531165311;124.33333333333333;14
2281;2025;869.4007287749176;99.6;16
2282;2025;1389.6103896103896;77.0;1
2283;2025;2887.9735115528797;96.6;19
2286;2025;907.6311605723371;74.5;22
2287;2025;1386.580433475162;117.75;16
2288;2025;1385.0980392156862;88.5;9
2289;2025;1648.5911749069644;99.66666666666667;9
2290;2025;1962.9790444229986;104.1875;54
2291;2025;1814.2857142857142;98.0;5
2292;2025;2126.3991034316787;101.2;17
2293;2025;1182.2297297297298;148.0;5
2294;2025;1585.858585858586;99.0;22
2295;2025;905.5953166931514;310.8888888888889;50
2296;2025;1099.4274627042157;93.85714285714286;22
2297;2025;2290.909090909091;110.0;6
2298;2025;909.8485375511121;218.0;16
2299;2025;2659.1688905833016;52.0;6
2303;2025;4012.008085127384;158.4;7
2304;2025;2101.312655870777;96.05555555555556;106
2305;2025;1230.2510113029339;516.8888888888889;25
2306;2025;;;7
2307;2025;2492.6554264743577;127.17647058823529;56
2308;2025;872.3888849254477;111.25;17
2309;2025;1198.0686423885293;96.11111111111111;15
2310;2025;470.2380952380952;133.0;5
2311;2025;;;6
2312;2025;1576.9980506822612;85.33333333333333;9
2313;2025;570.0559377890842;112.0;11
2315;2025;1428.8415112412147;114.0;32
2316;2025;2849.72804972805;106.33333333333333;26
2317;2025;1477.2727272727273;88.0;2
2318;2025;956.0229023471817;60.142857142857146;18
2319;2025;1097.0149253731342;134.0;4
2320;2025;572.7272727272727;110.0;3
2321;2025;20.0;200.0;5
2324;2025;652.8542303771661;95.0;6
2326;2025;;;4
2327;2025;2855.714285714286;70.0;5
2328;2025;1290.3225806451612;93.0;5
2329;2025;1107.0393374741202;133.0;20
2330;2025;1390.476661392405;119.5;5
2331;2025;1057.9710144927535;69.0;5
2332;2025;2500.0;54.0;20
2333;2025;1147.4867724867725;134.5;11
2334;2025;1400.758053409734;91.57142857142857;32
2335;2025;1156.140350877193;57.0;9
2336;2025;924.9888629547365;197.0;12
2337;2025;;;3
2338;2025;596.969696969697;66.0;2
2339;2025;1933.9598997493733;65.33333333333333;21
2340;2025;1251.703779547323;118.25806451612904;75
2342;2025;;;16
2345;2025;;;1
2346;2025;1105.2234931082917;107.5;27
2347;2025;1339.9615348531759;110.33333333333333;9
2350;2025;1903.473776538792;118.33333333333333;10
2352;2025;1062.0023253254851;124.16666666666667;22
2353;2025;1023.1079242122894;157.5;6
2355;2025;2803.717605262079;98.75;23
2356;2025;;;3
2358;2025;800.0;100.0;6
2359;2025;1643.7999219329583;74.81818181818181;24
2360;2025;2018.6718335784171;108.57142857142857;38
2361;2025;5100.503690668746;117.53571428571429;77
2362;2025;1516.5631469979296;146.5;25
2363;2025;1282.6492537313434;134.0;8
2364;2025;1833.1116348084142;104.0;20
2366;2025;1283.3333333333335;57.0;10
2368;2025;1579.8903133903134;571.3333333333334;23
2369;2025;1500.0;90.0;9
2370;2025;1455.6962025316457;79.0;13
2371;2025;1070.3609266398496;96.0;9
2372;2025;1603.3717456252666;118.0;8
